passer,team,passerid,airyards,completion,int,td
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,41,Incomplete Pass,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,0,Complete,0,1
A.Smith,KC,1,31,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,30,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,40,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,22,Complete,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,13,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,10,Incomplete Pass,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,13,Complete,0,0
A.Smith,KC,1,17,Complete,0,1
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,20,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,28,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,13,Complete,0,0
A.Smith,KC,1,-2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,12,Complete,0,0
A.Smith,KC,1,41,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,-5,Complete,0,0
A.Smith,KC,1,31,Complete,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,15,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,11,Incomplete Pass,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,16,Incomplete Pass,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,12,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,36,Incomplete Pass,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,8,Complete,0,1
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,23,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,-4,Complete,0,1
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,-6,Complete,0,0
A.Smith,KC,1,32,Complete,0,0
A.Smith,KC,1,22,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,17,Incomplete Pass,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,-4,Complete,0,1
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,10,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,18,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,39,Incomplete Pass,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,8,Incomplete Pass,0,0
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,28,Complete,0,1
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,18,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,13,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,16,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,20,Incomplete Pass,0,0
A.Smith,KC,1,28,Incomplete Pass,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,10,Complete,0,1
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,29,Complete,0,0
A.Smith,KC,1,42,Complete,0,1
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,11,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,43,Complete,0,1
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,-4,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,31,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,9,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,20,Incomplete Pass,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,31,Incomplete Pass,0,0
A.Smith,KC,1,19,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,12,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,24,Complete,0,1
A.Smith,KC,1,9,Incomplete Pass,0,0
A.Smith,KC,1,19,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,29,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,7,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,9,Incomplete Pass,0,0
A.Smith,KC,1,16,Incomplete Pass,0,0
A.Smith,KC,1,-4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,10,Incomplete Pass,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,18,Complete,0,0
A.Smith,KC,1,14,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,12,Incomplete Pass,0,0
A.Smith,KC,1,24,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,38,Incomplete Pass,0,0
A.Smith,KC,1,16,Complete,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,-5,Complete,0,0
A.Smith,KC,1,-2,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,22,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,23,Incomplete Pass,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,27,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,7,Incomplete Pass,1,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,16,Incomplete Pass,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,17,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,16,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,1,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,26,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,9,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,38,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,13,Incomplete Pass,0,0
A.Smith,KC,1,32,Incomplete Pass,0,0
A.Smith,KC,1,22,Incomplete Pass,1,0
A.Smith,KC,1,26,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,12,Incomplete Pass,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,27,Incomplete Pass,0,0
A.Smith,KC,1,-5,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,13,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,-4,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,20,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,-2,Complete,0,1
A.Smith,KC,1,10,Incomplete Pass,0,0
A.Smith,KC,1,12,Complete,0,0
A.Smith,KC,1,-2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,19,Incomplete Pass,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,9,Incomplete Pass,1,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,21,Complete,0,1
A.Smith,KC,1,36,Complete,0,1
A.Smith,KC,1,-1,Incomplete Pass,0,0
A.Smith,KC,1,22,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,20,Incomplete Pass,0,0
A.Smith,KC,1,-3,Incomplete Pass,0,0
A.Smith,KC,1,36,Incomplete Pass,0,0
A.Smith,KC,1,6,Complete,0,0
A.Smith,KC,1,41,Incomplete Pass,0,0
A.Smith,KC,1,42,Complete,0,1
A.Smith,KC,1,15,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,40,Complete,0,1
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,38,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,37,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,10,Incomplete Pass,0,0
A.Smith,KC,1,7,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,7,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,25,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,1
A.Smith,KC,1,36,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,11,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,42,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,11,Complete,0,0
A.Smith,KC,1,32,Incomplete Pass,0,0
A.Smith,KC,1,13,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,19,Incomplete Pass,0,0
A.Smith,KC,1,7,Incomplete Pass,0,0
A.Smith,KC,1,11,Complete,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,18,Incomplete Pass,1,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,30,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,-1,Incomplete Pass,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,9,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,10,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,36,Complete,0,1
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,-4,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,0,Incomplete Pass,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,6,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,7,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,13,Incomplete Pass,0,0
A.Smith,KC,1,18,Incomplete Pass,0,0
A.Smith,KC,1,15,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,45,Complete,0,0
A.Smith,KC,1,8,Incomplete Pass,0,0
A.Smith,KC,1,9,Complete,0,1
A.Smith,KC,1,40,Incomplete Pass,0,0
A.Smith,KC,1,8,Complete,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,8,Incomplete Pass,0,0
A.Smith,KC,1,20,Incomplete Pass,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,33,Complete,0,0
A.Smith,KC,1,5,Incomplete Pass,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-2,Complete,0,0
A.Smith,KC,1,34,Complete,0,0
A.Smith,KC,1,7,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,-3,Incomplete Pass,0,0
A.Smith,KC,1,17,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,-1,Complete,0,0
A.Smith,KC,1,28,Incomplete Pass,0,0
A.Smith,KC,1,0,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,-5,Complete,0,0
A.Smith,KC,1,11,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,-3,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
A.Smith,KC,1,5,Complete,0,0
T.Taylor,BUF,2,20,Incomplete Pass,0,0
T.Taylor,BUF,2,7,Complete,0,0
T.Taylor,BUF,2,11,Incomplete Pass,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,-2,Incomplete Pass,0,0
T.Taylor,BUF,2,14,Complete,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,12,Complete,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,1
T.Taylor,BUF,2,21,Complete,0,0
T.Taylor,BUF,2,10,Incomplete Pass,0,0
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,37,Incomplete Pass,0,0
T.Taylor,BUF,2,7,Complete,0,0
T.Taylor,BUF,2,15,Incomplete Pass,0,0
T.Taylor,BUF,2,0,Complete,0,1
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,18,Complete,0,0
T.Taylor,BUF,2,7,Complete,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,-5,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Complete,0,0
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,9,Incomplete Pass,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,21,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Complete,0,0
T.Taylor,BUF,2,11,Incomplete Pass,0,0
T.Taylor,BUF,2,14,Complete,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,0,Incomplete Pass,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,-8,Complete,0,0
T.Taylor,BUF,2,6,Complete,0,0
T.Taylor,BUF,2,-2,Complete,0,0
T.Taylor,BUF,2,12,Complete,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,8,Complete,0,0
T.Taylor,BUF,2,38,Incomplete Pass,0,0
T.Taylor,BUF,2,31,Incomplete Pass,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,25,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,1
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,-1,Complete,0,0
T.Taylor,BUF,2,6,Complete,0,0
T.Taylor,BUF,2,10,Incomplete Pass,0,0
T.Taylor,BUF,2,0,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Incomplete Pass,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,31,Complete,0,0
T.Taylor,BUF,2,18,Complete,0,0
T.Taylor,BUF,2,6,Complete,0,1
T.Taylor,BUF,2,11,Incomplete Pass,0,0
T.Taylor,BUF,2,-7,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,-1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,34,Incomplete Pass,0,0
T.Taylor,BUF,2,30,Incomplete Pass,0,0
T.Taylor,BUF,2,27,Incomplete Pass,0,0
T.Taylor,BUF,2,41,Complete,0,0
T.Taylor,BUF,2,9,Complete,0,1
T.Taylor,BUF,2,14,Incomplete Pass,0,0
T.Taylor,BUF,2,30,Incomplete Pass,0,0
T.Taylor,BUF,2,47,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Complete,0,0
T.Taylor,BUF,2,18,Complete,0,0
T.Taylor,BUF,2,10,Complete,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,32,Complete,0,0
T.Taylor,BUF,2,29,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,11,Complete,0,0
T.Taylor,BUF,2,0,Incomplete Pass,0,0
T.Taylor,BUF,2,-3,Complete,0,0
T.Taylor,BUF,2,18,Complete,0,0
T.Taylor,BUF,2,9,Complete,0,0
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,6,Incomplete Pass,0,0
T.Taylor,BUF,2,-5,Complete,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,0,Incomplete Pass,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,10,Incomplete Pass,0,0
T.Taylor,BUF,2,12,Complete,0,1
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,9,Complete,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,5,Incomplete Pass,0,0
T.Taylor,BUF,2,11,Complete,0,0
T.Taylor,BUF,2,8,Incomplete Pass,0,0
T.Taylor,BUF,2,10,Incomplete Pass,0,0
T.Taylor,BUF,2,8,Incomplete Pass,0,0
T.Taylor,BUF,2,-8,Incomplete Pass,0,0
T.Taylor,BUF,2,-4,Complete,0,0
T.Taylor,BUF,2,16,Incomplete Pass,0,0
T.Taylor,BUF,2,6,Complete,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,6,Incomplete Pass,0,0
T.Taylor,BUF,2,5,Complete,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,12,Incomplete Pass,0,0
T.Taylor,BUF,2,0,Complete,0,0
T.Taylor,BUF,2,-8,Complete,0,0
T.Taylor,BUF,2,23,Incomplete Pass,1,0
T.Taylor,BUF,2,7,Incomplete Pass,0,0
T.Taylor,BUF,2,4,Complete,0,0
T.Taylor,BUF,2,18,Complete,0,0
T.Taylor,BUF,2,11,Incomplete Pass,0,0
