passer,team,passerid,down,completion,int,td
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,NA,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,1,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,1,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,1,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,1,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,4,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,1,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,4,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,1
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,1
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,1,Complete,0,0
A.Smith,KC,1,2,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,1,Incomplete Pass,0,0
A.Smith,KC,1,2,Complete,0,0
A.Smith,KC,1,3,Incomplete Pass,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
A.Smith,KC,1,3,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,1
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,1
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,4,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,1
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,1
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,1
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,1
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,3,Incomplete Pass,1,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,1,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,2,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
T.Taylor,BUF,2,2,Complete,0,0
T.Taylor,BUF,2,1,Incomplete Pass,0,0
T.Taylor,BUF,2,3,Complete,0,0
